Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-15,36.400001525878906,37.4900016784668,35.63999938964844,37.150001525878906,99242700,0.0,0.0
2025-10-16,37.150001525878906,38.02000045776367,36.40999984741211,36.84000015258789,83357800,0.0,0.0
2025-10-17,36.36000061035156,38.380001068115234,36.08000183105469,37.0099983215332,119394700,0.0,0.0
2025-10-20,37.56999969482422,38.52000045776367,37.560001373291016,38.099998474121094,80230200,0.0,0.0
2025-10-21,38.13999938964844,38.349998474121094,37.66999816894531,38.119998931884766,73134900,0.0,0.0
2025-10-22,37.84000015258789,37.93000030517578,36.040000915527344,36.91999816894531,87099900,0.0,0.0
2025-10-23,36.599998474121094,38.400001525878906,36.43000030517578,38.15999984741211,121974200,0.0,0.0
2025-10-24,40.02000045776367,41.119998931884766,37.83000183105469,38.279998779296875,246380000,0.0,0.0
2025-10-27,38.38999938964844,40.66999816894531,38.22999954223633,39.540000915527344,160007600,0.0,0.0
2025-10-28,39.59000015258789,42.47999954223633,39.540000915527344,41.529998779296875,181256400,0.0,0.0
2025-10-29,41.599998474121094,42.040000915527344,40.91999816894531,41.34000015258789,106962900,0.0,0.0
2025-10-30,40.970001220703125,41.43000030517578,40.11000061035156,40.15999984741211,84855500,0.0,0.0
2025-10-31,40.68000030517578,40.83000183105469,39.790000915527344,39.9900016784668,80471400,0.0,0.0
2025-11-03,40.25,40.45000076293945,39.04999923706055,39.5,61267500,0.0,0.0
2025-11-04,38.13999938964844,38.25,36.630001068115234,37.029998779296875,102250300,0.0,0.0
2025-11-05,37.41999816894531,38.689998626708984,37.11000061035156,38.380001068115234,74631600,0.0,0.0
2025-11-06,38.34000015258789,39.84000015258789,36.79999923706055,37.2400016784668,77629900,0.0,0.0
2025-11-07,37.2599983215332,38.27000045776367,36.970001220703125,38.130001068115234,95521400,0.0,0.0
2025-11-10,38.93000030517578,39.529998779296875,37.970001220703125,38.45000076293945,77820300,0.0,0.0
2025-11-11,38.150001525878906,38.220001220703125,37.4900016784668,37.880001068115234,53741900,0.0,0.0
2025-11-12,38.060001373291016,38.20000076293945,37.349998474121094,37.88999938964844,53876000,0.0,0.0
2025-11-13,37.28499984741211,37.310001373291016,35.45000076293945,35.90999984741211,93172587,0.0,0.0
